代码,名称,日期,open,high,low,close,成交量,成交额(百万)
000001.SH,上证指数,2007-06-11,3942,4000.41,3930.74,3995.68,13384273900,179227.72
000001.SH,上证指数,2007-06-12,4011.67,4073.18,3910,4072.13,14947239800,205009.21
000001.SH,上证指数,2007-06-13,4110.74,4193.44,4102.04,4176.48,16694849900,220478.8
000001.SH,上证指数,2007-06-14,4162.2,4179.72,4085.78,4115.2,13838560400,185906.87
000001.SH,上证指数,2007-06-15,4085.65,4152.54,4067.35,4132.86,10866553200,151999.78
000001.SH,上证指数,2007-06-18,4195.39,4267.74,4193.31,4253.34,12897774800,182221.26
000001.SH,上证指数,2007-06-19,4247.74,4280.85,4209.57,4269.52,12458181400,179301.81
000001.SH,上证指数,2007-06-20,4269.45,4311.99,4164.27,4181.32,13521277500,191919.68
000001.SH,上证指数,2007-06-21,4170.89,4256.54,4147.05,4230.82,11291985600,161782.95
000001.SH,上证指数,2007-06-22,4230.96,4249.43,4024.48,4091.44,11969203700,167518.68
000001.SH,上证指数,2007-06-25,4102.78,4131.13,3912.42,3941.08,10160665500,140594.19
000001.SH,上证指数,2007-06-26,3863.24,3976.19,3818.85,3973.37,9381746900,122451.66
000001.SH,上证指数,2007-06-27,3985.71,4090.71,3948.28,4078.59,9511348100,126425.58
000001.SH,上证指数,2007-06-28,4080.19,4113.28,3912.81,3914.2,9783161000,127378.55
000001.SH,上证指数,2007-06-29,3824.29,3919.34,3779.81,3820.7,8609998500,104760.68
000001.SH,上证指数,2007-07-02,3800.23,3859.86,3724.18,3836.29,7425406000,89585.5
000001.SH,上证指数,2007-07-03,3854.71,3906.76,3821.46,3899.72,6974921700,85506.98
000001.SH,上证指数,2007-07-04,3906.01,3916.47,3800.27,3816.16,5647477700,72263.45
000001.SH,上证指数,2007-07-05,3769.63,3778.39,3614.53,3615.87,6340593600,73755.08
000001.SH,上证指数,2007-07-06,3599.81,3785.34,3563.54,3781.34,8073724100,92306.32
000001.SH,上证指数,2007-07-09,3809.67,3900.9,3782.73,3883.21,8348053900,99410.61
000001.SH,上证指数,2007-07-10,3895.9,3929.41,3841.8,3853.02,7656333400,93739.5
000001.SH,上证指数,2007-07-11,3837.79,3879.29,3812.13,3865.72,5135388000,62299.66
000001.SH,上证指数,2007-07-12,3874.03,3925.6,3861.03,3915.99,5515836300,70286.33
000001.SH,上证指数,2007-07-13,3920.82,3935.5,3878.18,3914.39,4602447100,56375.76
000001.SH,上证指数,2007-07-16,3920.65,3931.86,3820.57,3821.91,4761528000,58881.86
000001.SH,上证指数,2007-07-17,3809.55,3919.77,3767.22,3896.19,4871222300,60523.64
000001.SH,上证指数,2007-07-18,3880.85,3971.61,3861.9,3930.06,6287183400,80028.95
000001.SH,上证指数,2007-07-19,3918.53,3947.33,3887.58,3912.94,4873759500,62965.66
000001.SH,上证指数,2007-07-20,3918.4,4062.11,3918.4,4058.85,8311064600,104714.35
000001.SH,上证指数,2007-07-23,4091.24,4220.32,4091.24,4213.36,12166896400,154332.86
000001.SH,上证指数,2007-07-24,4238.32,4284.82,4192.72,4210.32,11098925200,141618.78
000001.SH,上证指数,2007-07-25,4212.95,4325.37,4212.23,4323.96,9395004300,125682.74
000001.SH,上证指数,2007-07-26,4347.77,4371.51,4304.19,4346.45,9921066900,132786.19
000001.SH,上证指数,2007-07-27,4315.37,4357.34,4268.78,4345.35,10024581300,137558.7
000001.SH,上证指数,2007-07-30,4348.6,4450.18,4345.79,4440.76,11258976800,153510.49
000001.SH,上证指数,2007-07-31,4432.26,4476.62,4379.19,4471.03,10856141000,150412.36
000001.SH,上证指数,2007-08-01,4488.77,4502.29,4284.87,4300.56,12629287400,171068.7
000001.SH,上证指数,2007-08-02,4316.56,4431.85,4290.8,4407.73,9827857800,140922.82
000001.SH,上证指数,2007-08-03,4440.97,4562.68,4438.96,4560.77,11511667200,173672.68
000001.SH,上证指数,2007-08-06,4600.11,4629.96,4564.31,4628.1,11170797900,167699.35
000001.SH,上证指数,2007-08-07,4642.01,4687.43,4581.29,4651.22,11618108500,180146.93
000001.SH,上证指数,2007-08-08,4614.58,4711.31,4568.69,4663.16,11890916300,158919.48
000001.SH,上证指数,2007-08-09,4658.59,4768.88,4658.59,4754.09,9766019800,138091.13
000001.SH,上证指数,2007-08-10,4745.18,4769.61,4640.76,4749.36,10186705800,147223.4
000001.SH,上证指数,2007-08-13,4768.61,4872.54,4728.89,4820.06,11418471400,161692.7
000001.SH,上证指数,2007-08-14,4820.15,4876.85,4789.89,4872.78,8856820800,128066.26
000001.SH,上证指数,2007-08-15,4875.51,4916.31,4762.71,4869.88,9050967500,131310.55
000001.SH,上证指数,2007-08-16,4845.01,4845.01,4710.31,4765.44,9053841100,128304.42
000001.SH,上证指数,2007-08-17,4733.13,4814.36,4646.43,4656.57,9115904800,133777.85
000001.SH,上证指数,2007-08-20,4773.83,4906,4758.39,4904.85,9915293700,145314.07
000001.SH,上证指数,2007-08-21,4944.21,4982.98,4917.82,4955.2,10420410900,155844.67
000001.SH,上证指数,2007-08-22,4876.34,4999.19,4861.27,4980.07,10811093800,162198.41
000001.SH,上证指数,2007-08-23,5002.84,5050.38,4968.32,5032.49,9930942800,153367.6
000001.SH,上证指数,2007-08-24,5070.65,5125.35,5052.24,5107.66,10899563600,165331.34
000001.SH,上证指数,2007-08-27,5144.82,5192.06,5092.07,5150.11,11615424400,176176.63
000001.SH,上证指数,2007-08-28,5134.14,5209.5,5058.44,5194.68,10543673900,166941.75
000001.SH,上证指数,2007-08-29,5147.71,5204.52,5063.41,5109.42,10082413900,161872.47
000001.SH,上证指数,2007-08-30,5144.11,5186.52,5109.66,5167.88,10121058400,155042.61
000001.SH,上证指数,2007-08-31,5184.09,5235.15,5158.36,5218.82,10355626100,156775.08
000001.SH,上证指数,2007-09-03,5257.77,5327.53,5257.77,5321.05,12577964900,188862.01
000001.SH,上证指数,2007-09-04,5333.4,5357.92,5264.99,5294.04,12042636800,186424.95
000001.SH,上证指数,2007-09-05,5296.07,5337.92,5223.67,5310.71,9624062400,150817.12
000001.SH,上证指数,2007-09-06,5336.66,5412.31,5314.33,5393.66,10698796600,165201.38
000001.SH,上证指数,2007-09-07,5381.18,5405.35,5269.25,5277.17,11984102900,186645.69
000001.SH,上证指数,2007-09-10,5208.31,5356.85,5169.9,5355.28,10236823500,153001.82
000001.SH,上证指数,2007-09-11,5362.94,5395.03,5093.92,5113.96,11005526200,169972.94
000001.SH,上证指数,2007-09-12,5092.57,5192.3,5025.33,5172.62,9705885500,149242.81
000001.SH,上证指数,2007-09-13,5193.4,5276.77,5178.87,5273.59,8655021600,140652.71
000001.SH,上证指数,2007-09-14,5290.25,5324.43,5201.85,5312.18,9467391200,152131.38
000001.SH,上证指数,2007-09-17,5309.05,5427.17,5307.77,5421.39,10563860900,167122.48
000001.SH,上证指数,2007-09-18,5446.73,5458.57,5339.91,5425.2,10269099400,167849.07
000001.SH,上证指数,2007-09-19,5439.01,5447.36,5336.07,5395.26,8972550000,150248.63
000001.SH,上证指数,2007-09-20,5408.48,5482.42,5396.1,5470.06,8654720500,143185.15
000001.SH,上证指数,2007-09-21,5482.5,5489.07,5363.34,5454.67,9283880900,150683.71
000001.SH,上证指数,2007-09-24,5469.83,5506.06,5404.41,5485.01,8179847100,141849.59
000001.SH,上证指数,2007-09-25,5500.26,5509.23,5396.48,5425.88,9650957900,141709.67
000001.SH,上证指数,2007-09-26,5407.82,5463.89,5320.02,5338.52,6360858500,105528.67
000001.SH,上证指数,2007-09-27,5338.1,5411.18,5306.82,5409.4,5888430000,96153.71
000001.SH,上证指数,2007-09-28,5461.58,5560.41,5461.58,5552.3,8063128500,138811.83
000001.SH,上证指数,2007-10-08,5683.31,5729.96,5620,5692.75,9598308300,155880.38
000001.SH,上证指数,2007-10-09,5678.91,5725.4,5628.35,5715.89,8328903000,162493.06
000001.SH,上证指数,2007-10-10,5742.64,5860.85,5727.23,5771.46,9244534400,165450.58
000001.SH,上证指数,2007-10-11,5798.38,5914.77,5755.99,5913.23,9470965700,177988.53
000001.SH,上证指数,2007-10-12,5950.9,5959.36,5658.81,5903.26,11914843200,219294.97
000001.SH,上证指数,2007-10-15,5934.77,6039.04,5866.13,6030.08,9870744200,193469.59
000001.SH,上证指数,2007-10-16,6056.94,6124.04,6040.71,6092.05,8815215900,163547.66
000001.SH,上证指数,2007-10-17,6057.42,6088.89,5982.2,6036.28,7131258800,133700.99
000001.SH,上证指数,2007-10-18,6031.91,6055.47,5804.97,5825.28,6980542500,130347
000001.SH,上证指数,2007-10-19,5869.12,5932.11,5766.86,5818.04,5522489200,103271.96
000001.SH,上证指数,2007-10-22,5742.79,5804.83,5654.9,5667.33,5443367400,95560.24
000001.SH,上证指数,2007-10-23,5660.06,5776.01,5574.84,5773.38,5845396800,101206.05
000001.SH,上证指数,2007-10-24,5804.01,5906.69,5793.55,5843.1,6029283100,108657.3
000001.SH,上证指数,2007-10-25,5794.22,5819.88,5546.04,5562.39,7171444800,119753.91
000001.SH,上证指数,2007-10-26,5498.85,5628.83,5462.01,5589.63,5151917500,87405.04
000001.SH,上证指数,2007-10-29,5641.98,5750.25,5617.97,5747.99,5016440200,82105.13
000001.SH,上证指数,2007-10-30,5769.2,5899.65,5701.33,5897.19,5427882000,90650.59
000001.SH,上证指数,2007-10-31,5984.71,6002.11,5871.48,5954.76,7102956400,119457.84
000001.SH,上证指数,2007-11-01,5978.93,6005.13,5912.5,5914.28,6488510300,110768.49
000001.SH,上证指数,2007-11-02,5812.46,5860.59,5740.4,5777.8,5954159600,106029.86
000001.SH,上证指数,2007-11-05,5748.17,5787.22,5603.47,5634.45,6413259700,154901.02
000001.SH,上证指数,2007-11-06,5593.34,5649.75,5510.16,5536.56,4506803900,83589.51
000001.SH,上证指数,2007-11-07,5565.64,5610.95,5469.76,5601.78,4273032800,76304.02
000001.SH,上证指数,2007-11-08,5559.15,5559.15,5328.2,5330.02,4892466200,83761.38
000001.SH,上证指数,2007-11-09,5276,5382.69,5217.62,5315.54,4734126200,80762.05
000001.SH,上证指数,2007-11-12,5181.17,5250.08,5032.57,5187.73,5258270300,87430.69
000001.SH,上证指数,2007-11-13,5239.34,5311.69,5085.44,5158.11,4923731600,83044.47
000001.SH,上证指数,2007-11-14,5246.57,5414.6,5165.06,5412.69,5099288000,88064.09
000001.SH,上证指数,2007-11-15,5391.01,5453.74,5338.9,5365.26,4781941900,80951.22
000001.SH,上证指数,2007-11-16,5273.08,5335.51,5224.31,5316.27,3738733100,61636.81
000001.SH,上证指数,2007-11-19,5325.3,5333.08,5240.42,5269.81,4109773100,63156.67
000001.SH,上证指数,2007-11-20,5230.74,5338.17,5158.54,5293.7,4905739800,79327.37
000001.SH,上证指数,2007-11-21,5307.79,5344.93,5206.57,5214.22,4123160900,65960.12
000001.SH,上证指数,2007-11-22,5113.88,5154.85,4969.89,4984.16,4037033000,64731.75
000001.SH,上证指数,2007-11-23,4946.25,5034.22,4896.98,5032.13,3087296200,50207.94
000001.SH,上证指数,2007-11-26,5102.52,5124.88,4952.42,4958.84,3675579700,60055.14
000001.SH,上证指数,2007-11-27,4919.91,4947.07,4857.03,4861.11,3083386400,52767.86
000001.SH,上证指数,2007-11-28,4870.84,4907.75,4778.72,4803.39,3275675700,53258.09
000001.SH,上证指数,2007-11-29,4870.86,5011.19,4814.78,5003.33,5007154500,81196.48
000001.SH,上证指数,2007-11-30,4993.74,4993.74,4861.86,4871.77,4331466200,70500.39
000001.SH,上证指数,2007-12-03,4838.56,4899.66,4798.01,4868.61,5375077500,70035.32
000001.SH,上证指数,2007-12-04,4882.14,4971.4,4882.14,4915.88,4283576600,60774.98
000001.SH,上证指数,2007-12-05,4917.36,5052.74,4893.32,5042.65,5429978600,79741.84
000001.SH,上证指数,2007-12-06,5055.83,5065.51,4995.47,5035.07,4315931100,64467.2
000001.SH,上证指数,2007-12-07,5038.47,5096.79,5021.36,5091.75,4996157400,71663.45
000001.SH,上证指数,2007-12-10,5010.82,5168.76,4990.71,5161.91,6881788900,107481.99
000001.SH,上证指数,2007-12-11,5180.54,5209.7,5103.74,5175.07,6684842700,106437.71
000001.SH,上证指数,2007-12-12,5148.25,5149.93,5054.56,5095.54,7215622700,112955.43
000001.SH,上证指数,2007-12-13,5078.18,5095.15,4954.35,4958.04,6728332400,105088.96
000001.SH,上证指数,2007-12-14,4899.75,5011.2,4860.15,5007.91,5305272700,81629.33
000001.SH,上证指数,2007-12-17,5007.28,5007.34,4874.62,4876.76,6354672200,101523.46
000001.SH,上证指数,2007-12-18,4856.47,4905.49,4812.15,4836.17,4055804700,64859.94
000001.SH,上证指数,2007-12-19,4878.06,4960.41,4868.35,4941.78,5627577500,86406.31
000001.SH,上证指数,2007-12-20,4965.29,5050.78,4923.29,5043.53,5774268900,87842.46
000001.SH,上证指数,2007-12-21,5017.19,5112.38,5013.75,5101.77,6614270500,103477.9
000001.SH,上证指数,2007-12-24,5132.91,5284.34,5104.64,5234.26,8508042200,140185.42
000001.SH,上证指数,2007-12-25,5233.17,5254.4,5178.8,5201.18,7102362400,125073.74
000001.SH,上证指数,2007-12-26,5209.03,5262.59,5158.75,5233.35,7445862800,122851.64
000001.SH,上证指数,2007-12-27,5248.22,5316.52,5203.5,5308.88,8732418400,147037.69
000001.SH,上证指数,2007-12-28,5320,5336.49,5248.69,5261.56,7718703800,133680.4
000001.SH,上证指数,2008-01-02,5265,5295.01,5201.89,5272.81,7656660900,133028.31
000001.SH,上证指数,2008-01-03,5269.8,5321.45,5211.04,5319.86,9851032300,170429.83
000001.SH,上证指数,2008-01-04,5328.41,5372.46,5318.46,5361.57,8087523800,145545.03
000001.SH,上证指数,2008-01-07,5357.45,5403.34,5332.59,5393.34,9193300100,162225.8
000001.SH,上证指数,2008-01-08,5414.55,5480.07,5344.64,5386.53,10247786300,184600.54
000001.SH,上证指数,2008-01-09,5365.22,5437.76,5346.84,5435.8,7680586200,139448.99
000001.SH,上证指数,2008-01-10,5449.16,5483.82,5407.3,5456.54,9655328500,174138.31
000001.SH,上证指数,2008-01-11,5471.38,5500.06,5423.8,5484.67,8772475000,155874.96
000001.SH,上证指数,2008-01-14,5507.57,5522.77,5456.92,5497.9,7871409000,142250.73
000001.SH,上证指数,2008-01-15,5503.93,5505.03,5405.59,5443.79,8071950600,151530.59
000001.SH,上证指数,2008-01-16,5395.27,5396.04,5288.76,5290.6,8927834100,161954.6
000001.SH,上证指数,2008-01-17,5235.9,5312.28,5039.78,5151.62,9894195200,174740.18
000001.SH,上证指数,2008-01-18,5141.37,5187.6,5093.13,5180.51,6863562500,118366.92
000001.SH,上证指数,2008-01-21,5188.79,5200.92,4891.28,4914.43,7564395800,130341.71
000001.SH,上证指数,2008-01-22,4817.99,4817.99,4511.95,4559.75,9249135100,154837.41
000001.SH,上证指数,2008-01-23,4572.9,4705.07,4510.5,4703.04,8796397300,140348.15
000001.SH,上证指数,2008-01-24,4753.44,4767.79,4625.46,4717.73,9003815800,149235.59
000001.SH,上证指数,2008-01-25,4716.97,4806.88,4657.7,4761.68,7792837000,129423.21
000001.SH,上证指数,2008-01-28,4720.56,4720.56,4409.07,4419.29,6935025700,108808.41
000001.SH,上证指数,2008-01-29,4426.26,4517.6,4389.51,4457.94,5035622000,79564.82
000001.SH,上证指数,2008-01-30,4505.63,4554.34,4330.69,4417.84,5508003700,92566.89
000001.SH,上证指数,2008-01-31,4408.02,4487.31,4368.29,4383.39,4514155800,76189.31
000001.SH,上证指数,2008-02-01,4388.25,4411.7,4195.75,4320.76,5930714200,96452.53
000001.SH,上证指数,2008-02-04,4415.02,4672.21,4415.02,4672.17,6337457800,109153.4
000001.SH,上证指数,2008-02-05,4622.53,4662.97,4550.42,4599.69,5261968400,93410.15
000001.SH,上证指数,2008-02-13,4525.02,4547.53,4454.64,4490.72,3691415100,61549.82
000001.SH,上证指数,2008-02-14,4527.05,4576.98,4507.94,4552.31,3491300500,57516.98
000001.SH,上证指数,2008-02-15,4523.79,4523.79,4431.46,4497.12,4138651600,66980.8
000001.SH,上证指数,2008-02-18,4546.75,4601.22,4517.59,4568.15,5582461000,92538.62
000001.SH,上证指数,2008-02-19,4582.28,4665.55,4544.94,4664.29,6066318800,103356.95
000001.SH,上证指数,2008-02-20,4682.58,4695.8,4556.81,4567.02,6647465300,114782.71
000001.SH,上证指数,2008-02-21,4534.16,4568.2,4452.67,4527.17,6130914800,100295.84
000001.SH,上证指数,2008-02-22,4500.38,4500.38,4333.03,4370.28,6760198300,109824.5
000001.SH,上证指数,2008-02-25,4370.18,4391.33,4182.77,4192.53,5881193500,93047.46
000001.SH,上证指数,2008-02-26,4302.73,4331.64,4123.3,4238.17,5568663100,89872.77
000001.SH,上证指数,2008-02-27,4256.53,4360.7,4222.45,4334.04,5052499100,82967.32
000001.SH,上证指数,2008-02-28,4343.27,4344.92,4265.49,4299.51,4792225300,75527.78
000001.SH,上证指数,2008-02-29,4293.53,4364.81,4275.89,4348.54,4783538300,75515.51
000001.SH,上证指数,2008-03-03,4323.69,4456.96,4279.34,4438.26,7851384000,125329.69
000001.SH,上证指数,2008-03-04,4454.18,4472.15,4321.26,4335.44,8695651500,135912.35
000001.SH,上证指数,2008-03-05,4316.25,4352.82,4210.96,4292.65,7410968000,113543.59
000001.SH,上证指数,2008-03-06,4310.35,4427.49,4260.78,4360.98,8493214500,133186.79
000001.SH,上证指数,2008-03-07,4315.8,4341.29,4265.82,4300.51,5674740200,92203.52
000001.SH,上证指数,2008-03-10,4265.61,4265.61,4120.53,4146.29,6568220500,97355.26
000001.SH,上证指数,2008-03-11,4121.65,4165.91,4063.47,4165.87,5133343900,79620.81
000001.SH,上证指数,2008-03-12,4254.67,4272.97,4068.78,4070.11,5722445800,88663.9
000001.SH,上证指数,2008-03-13,4033.31,4055.44,3902.24,3971.25,6365340000,96343.8
000001.SH,上证指数,2008-03-14,3956.74,4000.78,3891.7,3962.67,4140725700,64286.81
000001.SH,上证指数,2008-03-17,3941.25,3941.25,3812.99,3820.04,4910027300,73613.18
000001.SH,上证指数,2008-03-18,3789.56,3862.77,3607.25,3668.89,5786100100,79535.89
000001.SH,上证指数,2008-03-19,3746.04,3813.88,3677.81,3761.6,6158664300,88277.83
000001.SH,上证指数,2008-03-20,3721.5,3857.62,3516.33,3804.05,7326269400,106243.52
000001.SH,上证指数,2008-03-21,3790.11,3838.05,3746.39,3796.57,6509346400,96409.71
000001.SH,上证指数,2008-03-24,3830.34,3840.47,3624.93,3626.18,5895967800,88537.6
000001.SH,上证指数,2008-03-25,3559.94,3659.21,3521.52,3629.61,5276533600,77829.67
000001.SH,上证指数,2008-03-26,3644.13,3698.32,3591.1,3606.85,4625181800,70507.85
000001.SH,上证指数,2008-03-27,3541.27,3541.27,3407.89,3411.49,5506986600,76938.81
000001.SH,上证指数,2008-03-28,3378.62,3590.75,3357.22,3580.14,6329168400,90291.92
000001.SH,上证指数,2008-03-31,3465.9,3555.82,3445.55,3472.71,4711346900,66825.47
000001.SH,上证指数,2008-04-01,3461.08,3493.13,3308.9,3329.16,5483137600,73093.94
000001.SH,上证指数,2008-04-02,3370.6,3464.53,3283.64,3347.88,6548728600,86430.29
000001.SH,上证指数,2008-04-03,3323.42,3456.94,3271.29,3446.24,5088922400,66413.04
000001.SH,上证指数,2008-04-07,3418.51,3613.48,3386.51,3599.61,6099453700,84589.7
000001.SH,上证指数,2008-04-08,3604.26,3656.96,3563.85,3612.53,6548482300,92719.51
000001.SH,上证指数,2008-04-09,3585.84,3606.88,3413.07,3413.9,5985204900,81203.39
000001.SH,上证指数,2008-04-10,3378.13,3474.31,3344.87,3471.74,4545515000,59699.25
000001.SH,上证指数,2008-04-11,3498.55,3517.81,3462.13,3492.89,4328424400,58985.57
000001.SH,上证指数,2008-04-14,3419.04,3427.88,3285.29,3296.67,5031170600,66952.39
000001.SH,上证指数,2008-04-15,3282.57,3349.76,3212.15,3348.35,4466845700,59030.37
000001.SH,上证指数,2008-04-16,3349.93,3363.21,3283.07,3291.59,4009118400,53205.73
000001.SH,上证指数,2008-04-17,3286.41,3352.95,3180.19,3222.74,4584330500,62507.96
000001.SH,上证指数,2008-04-18,3200.57,3203.71,3078.17,3094.66,4366534300,54581.27
000001.SH,上证指数,2008-04-21,3305.15,3305.16,3073.56,3116.97,5995529300,79571.09
000001.SH,上证指数,2008-04-22,3076.71,3148.73,2990.78,3147.79,4878741300,58797.23
000001.SH,上证指数,2008-04-23,3116.41,3296.71,3089.89,3278.33,6623512500,86113.92
000001.SH,上证指数,2008-04-24,3539.86,3593.19,3461.64,3583.02,14206628700,189595.48
000001.SH,上证指数,2008-04-25,3572.54,3658.55,3527.83,3557.74,12962102100,184722.79
000001.SH,上证指数,2008-04-28,3497.38,3530.9,3460.25,3474.72,7574497500,109162.26
000001.SH,上证指数,2008-04-29,3457.35,3544.22,3453.27,3523.4,6717525000,99574.31
000001.SH,上证指数,2008-04-30,3545.57,3705.09,3543.01,3693.1,10761770800,156313.29
000001.SH,上证指数,2008-05-05,3739.79,3768.21,3696.69,3761,9969691600,147566.89
000001.SH,上证指数,2008-05-06,3735.84,3786.02,3680.99,3733.5,9893225000,148301.71
000001.SH,上证指数,2008-05-07,3716.44,3774.06,3577.99,3579.14,9049714300,133546.61
000001.SH,上证指数,2008-05-08,3538.91,3658.04,3523.02,3656.83,7517324200,108817.35
000001.SH,上证指数,2008-05-09,3682.95,3693.16,3552.47,3613.49,8789842500,128933.58
000001.SH,上证指数,2008-05-12,3548.61,3668.85,3521.87,3626.98,7989122000,116693.6
000001.SH,上证指数,2008-05-13,3515.71,3615.06,3508.32,3560.24,9074717700,122656.34
